hmm,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty [nm]
,72,10169.14037,28441.42381,126.1313186,4775.165748,24.46142382,30.67797483,5.60354495
,72,11690.2695,5675.534178,120.9460555,3810.336739,26.46807511,16.94144467,3.917106986
,72,12378.63759,15175.5878,121.0976291,12123.25915,61.79594581,64.96307437,4.215279623
,72,13023.45012,30827.68273,127.3176765,10470.13124,43.47736997,56.51903544,4.698415926
,72,14424.05935,20425.54948,124.8780736,12645.3995,62.60571463,69.19861499,4.554944394
,72,15327.90357,16733.46259,126.3527674,6155.601765,36.85354341,35.05019708,4.979423943
,72,18483.01425,19643.01074,123.7991269,8856.328268,48.84230116,61.71365897,5.682035394
,72,18944.99524,28289.15953,121.4527971,3574.485973,34.68721128,26.93320521,6.110900959
,72,19367.27743,26912.95756,125.114223,23537.87952,103.6957749,132.7556779,4.638859451
,72,30309.40756,8008.237605,122.5927129,2602.659966,25.87504413,19.95761471,6.446080628
,72,31003.02011,16832.09756,126.8890706,6453.770079,40.67624085,35.63598839,4.871241477
,72,31568.85088,26411.43244,123.0095267,3359.995581,26.20687192,23.61274762,5.911084361
,72,32365.2361,11403.45394,126.0668073,5500.377486,33.22801055,30.04096979,4.81219882
,73,4050.746852,17092.11494,123.2819972,4260.602729,23.84928014,24.42939752,4.902693062
,73,6475.390285,14897.95048,116.464754,3548.899487,24.60974772,19.57569583,4.358410418
,73,7071.358481,24236.40178,124.2632082,4193.56791,24.88895752,29.33309886,5.918647993
,73,7789.681902,13525.99622,120.6474068,7617.241283,35.98692398,32.29320544,3.490784518
,73,9162.3556,18725.25259,124.9982751,8145.883465,38.33912619,37.63073912,3.991312881
,73,10170.39524,28443.99709,124.1163872,4392.917135,23.56356312,25.53331214,5.010029391
,73,11698.53861,5680.673758,113.7430421,3702.885136,27.45990267,23.84711378,4.716877819
,73,12388.65741,15176.003,116.0573452,11408.13255,59.28406346,57.41955546,3.677769387
,73,13026.21472,30831.55604,124.8736958,10027.54067,43.5521776,55.43145203,4.634724035
,73,13099.764,27994.7216,121.9155888,11903.85526,45.23185076,72.40905242,4.811342586
,73,14431.8005,20424.27393,119.5993436,11865.12259,59.5364358,65.15184355,4.213103586
,73,14828.42522,24319.14839,126.9329774,4247.478254,22.70953996,26.24749846,5.518811665
,73,15331.94014,16741.99365,122.7446872,5855.106687,37.53833004,35.01597608,4.938889304
,73,18375.92578,15879.8062,127.0947149,7974.239742,41.03945349,42.92570757,4.724389848
,73,18495.99668,19647.63126,114.2797103,7575.619629,55.13136494,43.06589035,4.068252063
,73,18958.47651,28297.98926,119.4889609,3697.959799,35.26751193,22.92088709,4.999221844
,73,19378.09089,26917.01523,123.4078767,23001.13475,101.4436679,109.0990976,3.825515581
,73,19351.66812,29743.36795,124.014852,9117.955668,49.14402683,55.80031282,5.043384164
,73,20351.7609,20599.34339,125.093277,19896.95014,61.11573281,141.2778427,5.81399933
,73,20778.89255,30965.9824,122.4165596,6813.629843,36.19240258,40.41072907,4.838904188
,73,23014.68718,28993.55132,126.409684,9086.583967,38.64777065,51.65995499,4.887800553
,73,24317.77594,22561.72786,126.3425308,18124.25057,79.76059165,104.0243419,4.831608846
,73,30318.42335,8006.461163,116.7165242,2787.063926,25.4475395,19.50807378,5.427286729
,73,30561.79229,8853.116016,123.4998647,2994.089006,21.29253424,22.11572501,6.265681368
,73,31574.27058,26428.81374,123.4124058,3255.149782,24.71275519,19.05941791,5.114926175
,73,32371.5057,11403.4312,118.6025286,4915.316381,33.38951206,30.84219805,4.881671294
,74,4044.070426,17089.27488,122.1320198,4569.294156,24.60672664,23.09343847,4.31471992
,74,6474.14388,14905.51678,121.9308543,3437.153761,24.32862222,16.33139577,4.228782385
,74,7781.300663,13519.44842,124.0581668,8019.485554,37.11771367,42.30340073,4.429750057
,74,7851.431426,25485.99305,126.5118343,6620.615308,34.75348894,41.33034309,5.403904988
,74,9165.314576,18719.34637,122.9052578,8197.935361,36.45431732,37.81317341,3.860795848
,74,11689.83901,5679.770508,115.4958395,4031.518962,27.96566447,30.88441551,5.603279828
,74,12382.33672,15174.71936,120.8578588,12419.6262,58.22215135,66.38445396,4.185853864
,74,13023.98206,30826.96519,127.273838,10759.26322,43.18066167,61.46836287,4.94520086
,74,13093.31526,27992.85966,125.1219361,12466.86682,46.61036641,69.28091421,4.640784002
,74,14425.28269,20419.93952,120.8914822,12649.10112,64.95867186,74.69244328,4.594668372
,74,15327.88759,16738.99045,121.4066756,6050.291533,36.18555315,35.78708839,4.78216255
,74,18486.35978,19641.3703,124.234805,8811.022374,50.89982623,54.75487628,5.139449039
,74,18954.47497,28304.20721,114.4697556,3730.333649,38.80261188,25.91445646,5.0849031
,74,21456.68706,3920.912557,126.7749799,6567.174926,34.41529782,38.36589115,5.110307492
,74,26936.28559,10138.76484,126.0917585,11269.52492,56.36387178,67.65288632,5.080736813
,74,30319.9997,8003.699017,120.3445168,2821.108013,26.49521128,20.76919621,5.981524956
,74,31007.82718,16841.03942,125.0529708,6557.113077,41.95714093,38.33604827,4.983284156
,74,32376.05829,11402.54114,121.1881413,5298.736207,35.17661382,30.56391455,4.699910926
,75,4045.961621,17088.56126,121.8302385,4549.039811,24.91450939,27.43631115,4.984057361
,75,6469.950901,14901.4472,115.3439298,3307.966755,25.52993795,19.02963223,4.461533611
,75,7065.910895,24229.09683,123.0419723,3655.008635,26.69868104,24.02626954,5.550806785
,75,7782.378507,13519.86639,120.6580161,7575.717588,35.86536143,40.09420761,4.228804773
,75,9162.292103,18723.15336,122.9650906,7969.633623,38.00924055,35.56402845,3.762529283
,75,9758.592619,9600.429668,123.3161909,6273.209388,32.80198533,34.0054636,4.549707776
,75,9709.021236,30601.50577,117.3795409,2491.835951,22.37389983,15.09484144,4.944819247
,75,11689.47923,5668.627955,119.1051066,3893.053093,25.37159885,23.81690665,4.895346021
,75,12382.16097,15180.07606,119.9434503,13159.67065,59.55207053,78.078883,4.540314381
,75,13024.72665,30827.42543,125.5094508,10132.72391,42.2998304,53.34649756,4.472608254
,75,13093.93881,27988.85717,124.5773956,15209.94978,53.71755535,93.14067581,5.019703095
,75,14428.38371,20423.02105,120.2803866,12928.32023,65.66833445,70.52224599,4.220840513
,75,18487.2035,19644.65084,117.8510261,8528.284312,53.26378871,60.156516,5.230466501
,75,18944.81319,28299.11333,123.5302045,2783.203288,31.01715599,20.05934134,6.170427553
,75,19367.60129,26916.08667,126.5077379,22474.1571,91.04319103,116.9076579,4.388656354
,75,20765.88055,30964.92445,123.5523498,6514.894271,34.18555542,41.69284934,5.287320906
,75,23012.14799,28990.00217,125.3977784,7707.613043,36.18458574,42.40160233,4.704293864
,75,24315.10762,22562.15834,122.0641222,15476.94369,80.95730802,90.6438801,4.620990706
,75,26934.99091,10139.59635,125.5784859,13158.6892,63.91656899,75.6967956,4.820895952
,75,30321.6623,8007.567942,119.3045368,2851.550313,27.21678462,19.75353976,5.588854607
,75,30559.32442,8858.989934,121.0081945,2979.444971,23.21732552,22.06476723,6.04888059
,76,4042.789702,17084.03796,124.841638,4678.419591,25.7995164,28.23652266,5.20903915
,76,6476.167282,14896.9281,110.8587711,3480.102522,26.59739078,15.62604104,3.448254302
,76,7781.982577,13518.7648,121.929661,7953.606169,38.64628438,46.77198643,4.731182788
,76,9156.431171,18722.80226,122.0839166,8162.546971,39.42686108,38.00564112,3.845255035
,76,9711.681594,30594.11908,113.2301461,2600.462395,21.883404,19.67362457,5.510259859
,76,10168.88427,28436.28271,127.3001702,5324.693033,24.56025448,29.96858704,5.040960333
,76,11688.18551,5678.744146,116.9327991,3982.130101,29.61172589,28.46148691,5.398284569
,76,12378.33644,15178.4182,121.6384838,13297.23333,62.10998515,80.42865958,4.750269007
,76,18483.75803,19639.00943,124.0933254,8306.337822,51.25067756,53.02278473,5.26865952
,76,18946.3824,28296.03775,127.3200485,3713.837018,31.86980876,21.9190174,5.387583523
,76,19349.91712,29745.88761,124.088909,9548.263609,54.102915,69.83338813,5.964212493
,76,26935.19102,10132.54563,126.8781723,12661.38301,61.09744936,77.05589623,5.19344881
,76,30321.4939,7997.859399,123.0777153,2834.369686,30.35625914,19.13966923,5.793989413
,76,31572.80123,26411.8301,122.8982325,3530.261266,25.75733194,21.65552844,5.23741043
,76,32361.42743,11409.21119,126.2055642,5335.781638,35.37012486,35.64435871,5.776939724
,77,4046.827249,17097.75872,116.3443687,4426.925049,26.64504331,26.97850268,4.62722686
,77,6472.150979,14896.54797,120.5517936,3443.993714,25.92340473,21.67869937,5.176895498
,77,7777.331602,13521.39415,120.0670433,7910.286432,37.23404494,44.45562671,4.410754123
,77,9160.842951,18721.6495,126.3244466,8343.775086,34.81239687,37.03651608,3.925413827
,77,9709.69531,30597.14834,120.6552891,2614.619504,22.03724972,14.97555646,4.943531113
,77,10172.79634,28442.38036,126.6968227,4904.505615,23.78146736,29.19453998,5.274520449
,77,11683.38976,5678.63458,125.4526172,4145.893949,25.33226206,22.86917692,4.910899407
,77,12378.49957,15176.65053,119.9023098,13237.61081,60.45469042,80.14081285,4.623838403
,77,14422.79785,20422.63941,123.7183061,13815.25357,65.01224119,84.55514378,4.960511368
,77,15330.75636,16742.29561,127.2889716,6853.138501,38.24145062,38.67208482,4.980761295
,77,18481.1296,19641.46446,123.8924078,8257.647804,51.53648397,50.52648978,5.051250648
,77,18946.71195,28295.75477,126.9256551,3921.073719,32.90406356,25.36018186,5.771303935
,77,19370.09241,26916.50639,125.9989314,22818.56957,98.68592295,116.9588871,4.291511366
,77,19347.63716,29742.44228,127.2614916,10517.18865,49.30955592,71.30644254,5.815573317
,77,30314.65368,8003.818422,126.0271954,2965.877411,27.15394547,19.27459564,5.837673576
,77,31005.5467,16830.80634,125.5038226,6837.865237,41.12443029,40.26911115,5.04006748
,77,31572.59908,26419.86545,125.4073263,3463.326562,25.37582532,23.74146454,5.984492918
,77,32368.6844,11402.41924,125.63498,5292.271614,33.61829567,29.20914807,4.837607076
,78,4050.26734,17091.21038,120.9012691,4497.647067,24.90505874,26.07760314,4.755026693
,78,6476.429011,14895.73989,114.6062621,3270.325409,25.08804003,18.64747262,4.386191338
,78,7788.741439,13524.33337,123.2052288,7553.224795,36.82671393,40.78154764,4.478356441
,78,9167.049679,18722.80588,121.1625495,8313.670368,38.78403302,39.1494599,3.824338826
,78,9757.872038,9594.207901,125.3667712,5736.078196,29.59070186,26.89584623,4.169330392
,78,9718.884753,30595.30403,115.288495,2339.238454,22.76556985,13.83327503,4.745452281
,78,10172.48815,28439.8034,124.3180134,4426.727813,25.39528662,27.84654001,5.377303449
,78,11694.90622,5680.238078,116.4602853,3726.824291,28.67968292,21.12393997,4.431248152
,78,12386.12986,15178.36789,120.4931361,12094.17886,57.20248381,66.45474614,4.273772786
,78,13029.13788,30829.23752,122.9940324,10282.28195,43.23498827,51.37249365,4.099522406
,78,13101.54219,27994.99418,121.4614681,13301.08025,50.70595006,81.39244459,4.789302452
,78,14432.80318,20425.02657,119.2825179,12499.26982,67.82803539,66.18520929,4.045126921
,78,15331.08143,16735.92079,123.2035324,6154.678234,35.82433282,33.43900008,4.556395312
,78,18494.33352,19642.35418,118.7337018,7986.698887,51.65103826,46.79905304,4.482301023
,78,18947.33515,28296.41915,119.4461789,3694.655622,34.27521428,24.25726422,5.245177037
,78,19375.39455,26917.49421,124.489701,21989.19772,95.71205981,112.627426,4.191783079
,78,19353.45456,29739.95756,122.6167092,9800.217375,51.81365996,60.15386849,4.935841858
,78,21251.67797,15087.32181,127.1386055,11918.70825,53.32037215,76.05606453,5.462731013
,78,21460.87757,3927.134989,126.3273846,6499.840362,35.09232937,36.81872112,4.940049324
,78,23013.31437,28997.62262,126.6380465,8245.72319,38.88945779,49.37570444,5.164618473
,78,30330.27404,8011.919151,112.5518989,2649.696623,28.57436341,19.51272465,5.321933178
,78,30552.74492,8851.898974,123.9377528,2863.351355,23.60079673,17.74693041,5.463434426
,78,32421.13892,21491.51658,125.8857167,3706.522521,34.36870864,23.03198116,5.512615477
,79,4046.246687,17093.73983,122.1501345,4511.22316,25.8834887,25.89472504,4.803591963
,79,6475.310845,14894.37773,120.1620419,3473.781458,26.77007067,18.72268902,4.534227743
,79,7783.113595,13522.87697,120.9097811,7877.454503,38.75060091,43.00173011,4.355093932
,79,9165.740885,18721.87452,120.9717864,8436.394301,42.36898338,40.29774535,3.85742043
,79,10175.40531,28438.45372,121.8940506,4401.050306,26.50403576,27.35718696,5.132212567
,79,11694.01034,5676.742349,117.1285425,3795.896909,30.06780412,21.79626634,4.51628898
,79,12381.07162,15176.63012,118.7363884,13100.44817,62.0515942,74.20075667,4.262444463
,79,13026.64326,30825.94322,124.9183422,10708.11047,46.52590568,57.33091338,4.491670138
,79,13094.0277,27992.37399,126.7192516,12794.70302,43.05651337,74.5339159,4.968833164
,79,14427.89634,20421.41901,124.9891459,13497.1156,61.16205957,72.16480679,4.455516384
,79,15330.31644,16737.37039,122.6882577,6467.658193,37.87734727,38.39203923,4.875852669
,79,18484.42536,19643.18469,122.6725485,8912.709942,52.94835627,55.24338406,5.001591745
,79,18949.3216,28300.37751,124.4512071,4072.489271,35.31918673,24.90793785,5.288152603
,79,19375.61992,26918.98871,122.5005413,23025.55885,105.5600844,110.5709699,3.815345426
,79,19351.18568,29737.8828,124.2889292,10303.78488,55.48854658,63.19518755,5.054962447
,79,24224.4449,16034.26231,125.4308602,8766.095307,47.29214407,55.88341676,5.362292457
,79,24315.94225,22559.84943,127.1677406,17140.34929,81.91478594,105.0269299,5.21701938
,79,26938.18767,10138.7089,125.6061124,11194.48568,58.82434884,67.36088532,5.055027682
,79,31006.53477,16840.71779,127.1681742,6933.624612,42.71416343,42.66958498,5.37601895
,79,32415.51554,21485.84222,126.7444465,3917.040452,35.76575356,22.30558474,5.162714494
,80,4042.87826,17090.39199,124.1461189,4490.515008,26.22042216,25.64302244,4.929247957
,80,6475.128644,14897.87453,117.4140525,3362.320426,25.2321729,17.92605577,4.331675727
,80,7066.286532,24225.6687,126.6755325,3974.475619,24.8572357,25.36717656,5.67923152
,80,7777.213382,13518.19806,122.8851201,7676.981787,33.46224521,37.03664727,4.030617262
,80,9161.859959,18723.36962,121.9796536,7987.786136,34.56711185,33.78023059,3.540735519
,80,9750.820989,9596.288056,125.2032424,6358.108962,31.12007276,33.52329651,4.564647685
,80,9707.298281,30595.30255,122.1429062,2758.947191,21.12115743,17.70107898,5.492209536
,80,10169.97075,28440.02688,124.3250926,4993.956992,26.04992362,27.6011176,4.769259752
,80,11691.39154,5669.232954,115.3709999,3892.424425,28.52166333,28.05660253,5.311161076
,80,12381.4632,15171.76443,118.8837172,13715.47144,59.1340098,83.78597681,4.582496834
,80,13024.76967,30829.71667,125.7133726,10633.33165,43.56934855,55.98368022,4.478052693
,80,13089.88198,27990.94603,126.2927602,14560.53957,46.74733755,89.65277944,5.187625421
,80,14427.57627,20427.55297,122.9493859,13021.74624,61.90116824,63.32194044,3.956588002
,80,15327.5051,16736.86572,123.456426,6359.563279,36.57876586,37.10872875,4.86286425
,80,18370.16728,15881.75604,126.0817914,7036.561789,40.91576331,43.43133855,5.299609193
,80,18488.96208,19646.10527,116.8741309,8172.429267,52.99623761,57.01683598,5.101609179
,80,18942.00218,28293.87881,121.9601097,3031.335787,32.42238596,22.453165,6.130954642
,80,19371.20813,26917.83948,125.4698884,22506.42142,96.27829853,105.6890929,3.915686456
,80,19350.89239,29740.79846,125.9170596,8733.576657,48.24166566,52.29175539,5.096808508
,80,30319.68932,8000.294362,117.3605263,2676.164195,28.19138988,18.06266748,5.340818609
,80,31563.03947,26412.75974,126.0161036,3436.775585,26.6822086,20.44051389,5.355040357
,80,32372.98745,11401.88443,122.5984005,5333.396341,35.10076657,32.73856318,5.069803287
,81,4054.441796,17094.91713,121.5951348,4644.714457,25.63068417,28.37696366,5.014777223
,81,6479.351175,14897.77983,115.8289308,3119.185799,27.16136153,14.82212626,3.925485697
,81,7782.341139,13521.99631,123.2932538,7559.534834,36.62539395,37.4535911,4.155226557
,81,7859.551642,25490.25263,126.3459695,7816.465166,41.11840047,45.6927259,5.040126744
,81,9161.569807,18724.94623,120.9577152,7829.526629,37.92299025,36.78007053,3.819246496
,81,9718.593714,30599.60223,113.5409586,2524.324064,22.04683821,17.38520492,5.145245384
,81,11695.25865,5671.673303,114.3393471,3780.24962,27.50057993,23.67490685,4.644615309
,81,12384.80949,15177.51742,115.7125964,12462.99786,63.68240702,69.06372595,3.98026963
,81,13029.47801,30828.73375,123.6599561,9892.466243,45.14005939,57.78628938,4.789413823
,81,13097.30679,27990.59452,122.8438393,15950.39371,54.38905362,98.39503221,4.913578375
,81,14426.18515,20425.8695,124.4628194,12985.50986,61.1507096,69.52651398,4.430436697
,81,14830.25645,24319.08079,122.1763188,5296.002497,30.88639965,33.99745676,5.243415956
,81,15335.18477,16741.52172,123.1532504,7411.880458,39.33608184,46.32145021,5.113779545
,81,18489.44276,19649.89586,120.454088,8189.041541,50.7473884,47.2268937,4.535398079
,81,19370.04084,26916.07924,124.7966124,21210.62309,90.81314306,113.6150145,4.400104756
,81,19354.56216,29738.87436,123.6140694,8205.616315,47.70864473,51.20491776,5.122935804
,81,21457.88725,3920.487192,126.4774748,6904.98252,36.6330535,41.46392973,5.203582223
,81,24222.76901,16034.14878,127.2394651,9499.229189,50.83992888,56.73843049,5.173500418
,81,24322.40796,22558.9118,120.9359994,15429.14629,79.42423423,89.68545742,4.506011962
,81,30327.06923,8002.929703,118.0404367,2926.784668,28.30747512,18.74410031,5.128215007
,81,31570.08492,26422.74312,124.3746622,3400.479282,25.26348713,22.96741636,5.825663526
,81,32367.45852,11402.50979,126.4917783,4914.059574,31.40060002,32.27762952,5.737480476
,81,32420.42733,21489.95642,126.6112507,3763.443083,34.76042491,21.61188756,5.206138601
,82,4046.022645,17090.82947,122.9852237,4292.923364,26.3320944,25.49173474,5.025301682
,82,6477.9589,14902.17971,114.3243742,3160.842693,26.81158391,18.25224122,4.426994321
,82,7791.935849,13525.52569,117.5998397,7593.565812,39.94750347,43.6454907,4.336138027
,82,9162.12052,18720.34469,123.2976137,7857.360245,35.63627932,36.23186184,3.893699574
,82,9759.724536,9594.580558,123.3671846,5681.671528,31.53808616,30.80958843,4.583680341
,82,10173.57025,28443.89332,123.0142789,4546.847837,25.59483674,27.76622295,5.129414407
,82,11697.58196,5676.464579,110.3390483,3614.695553,30.47576431,22.65684469,4.374926646
,82,12387.04774,15175.73923,114.3272283,11257.03221,62.22851317,62.77497983,3.927086871
